RBD,ESTABLECIMIENTO,COMUNA,DC_TOT,MAT_TOTAL,RAZON_DOC_EST
26216,ESCUELA DE PARV. MUSICAL GARFIELD,13128,4,54,0.07407407407407407
26219,CENTRO EDUC. GOYENECHEA,13128,39,679,0.05743740795287187
26221,ESCUELA DE PARV. TIO RICO,13110,2,59,0.03389830508474576
26222,ESCUELA ESP. SANTA MARIA DE EL BOSQUE,13105,8,131,0.061068702290076333
26223,ESCUELA DE PARVULOS PIECESITOS DE NINOS,13110,1,13,0.07692307692307693
26224,ESCUELA ESP. CANTOS NUEVOS,13106,6,147,0.04081632653061224
26225,COLEGIO DE ADULTOS ROCKET,13118,8,297,0.026936026936026935
26226,ESCUELA DE PARV. ARMONIA,13110,1,9,0.1111111111111111
26227,ESCUELA ESP. ARCA DE LOS NIÑOS,13131,7,117,0.05982905982905983
26228,ESCUELA BAS. ECHAURREN N° 2,13119,18,321,0.056074766355140186
26230,ESCUELA ESP. SOL NACIENTE,13109,5,90,0.05555555555555555
26231,ESCUELA ESP. ALEGRIA DE NIÑOS,13112,3,52,0.057692307692307696
26235,ESCUELA BASICA PARTICULAR PAICAVI DE LAMPA,13302,21,290,0.07241379310344828
26236,ESCUELA ESP. DIVERSIDAD,13110,11,118,0.09322033898305085
26237,ESCUELA ESPECIAL AGORA,13103,16,128,0.125
26238,COLEGIO DEL VERBO DIVINO DE CHICUREO,13301,67,744,0.09005376344086022
26239,ESCUELA DE PARV. Y ESP. AMANECER DE EL BOSQUE,13105,32,421,0.07600950118764846
26240,ESCUELA ESPECIAL SEMILLITAS DE EL BOSQUE,13105,6,47,0.1276595744680851
26241,ESCUELA ESP. SAN CLEMENTE DE HUECHURABA,13107,8,177,0.04519774011299435
26243,ESCUELA ESP. SAN CARLOS DE MELIPILLA,13501,6,159,0.03773584905660377
26244,ESCUELA BAS. SAN ESTEBAN DE MELIPILLA,13501,17,222,0.07657657657657657
26245,ESCUELA BAS. CRISTIANO EL SEMBRADOR,13104,15,348,0.04310344827586207
26246,ESCUELA ESP. PROFESORA ELSA BENITEZ,13128,8,175,0.045714285714285714
26249,ESCUELA BASICA MIRAFLORES DE LAMPA,13302,15,283,0.053003533568904596
26250,ESCUELA BAS. MISIONERO DE AGOSTINI,13112,13,261,0.04980842911877394
26252,ESCUELA ESP. SAN BERNARDO,13401,8,190,0.042105263157894736
26254,COLEGIO SANTA MARIA GORETTI DE PADRE HUR,13604,25,570,0.043859649122807015
26255,ESCUELA ESP. CLEMENTE DE JESUS,13105,2,26,0.07692307692307693
26256,ESCUELA ESP. PLAZUELA ENCANTADA,13201,4,65,0.06153846153846154
26257,ESCUELA ESP. FLORECER,13501,12,227,0.05286343612334802
26258,ESCUELA DE PARV. HEIDI DE LO ESPEJO,13116,3,36,0.08333333333333333
26259,ESCUELA ESP. ANTOBEL,13110,10,70,0.14285714285714285
26260,LINCOLN COLLEGE PUDAHUEL,13124,75,1661,0.04515352197471403
26261,ESCUELA ESP. SANTA CATALINA DE TALAGANTE,13601,3,45,0.06666666666666667
26262,CENTRO EDUC. ESPECIAL HANS ASPERGER,13110,6,47,0.1276595744680851
26263,ESCUELA ESP. EL PALACIO DE LOS NIÑOS DE SAN B,13401,8,178,0.0449438202247191
26264,ESCUELA ESP. SEMILLITA DE RECOLETA,13127,13,260,0.05
26267,ESCUELA ESP. RUCA RAYEN,13113,3,19,0.15789473684210525
26268,COLEGIO SAINT LOUIS SCHOOL,13119,38,572,0.06643356643356643
26269,COLEGIO ALTO DEL VALLE,13402,64,1043,0.061361457334611694
26270,ESCUELA ESP. ARCOIRIS DE BUIN,13402,9,116,0.07758620689655173
26271,ESCUELA BAS. VALLE VERDE,13301,20,262,0.07633587786259542
26272,COLEGIO WESTON ACADEMY,13125,50,751,0.06657789613848203
26273,ESCUELA ESP. MONTE CARMELO DE MAIPU,13119,13,189,0.06878306878306878
26274,ESCUELA BAS. REINA NORTE,13301,28,474,0.05907172995780591
26275,ESCUELA ESPECIAL KITARI,13302,5,90,0.05555555555555555
26276,ESCUELA ESP. NIÑO JESUS DE SAN JOAQUIN,13129,10,201,0.04975124378109453
26278,ESCUELA BASICA ARISTA VITAE,13109,10,65,0.15384615384615385
26280,ESCUELA DE PARV. SEVILLA,13119,2,10,0.2
26281,ESCUELA ESPECIAL EL TREBOL,13604,5,120,0.041666666666666664
26286,COLEGIO DE ADULTOS ANTU-ANAY,13122,6,154,0.03896103896103896
26289,ESCUELA ESP. DESPERTARES DE PEDRO AGUIRRE CER,13121,4,73,0.0547945205479452
26292,LICEO POLIVALENTE MUNICIPAL DE LA FLORIDA,13110,44,582,0.07560137457044673
26293,ESCUELA BAS. INTEGRAL ENLACES DE LAMPA,13302,19,335,0.056716417910447764
26297,COLEGIO MONTAHUE,13107,16,153,0.10457516339869281
26298,ESCUELA LA ARAUCARIA DE MAIPU,13119,8,59,0.13559322033898305
26299,ESCUELA ESP. EPUMALEN,13127,6,54,0.1111111111111111
26303,COLEGIO ENRIQUE ALVEAR DE CERRO NAVIA,13103,23,287,0.08013937282229965
26304,ESCUELA BAS. PEÑIHUEN ANDINO,13110,14,172,0.08139534883720931
26305,COLEGIO MONTAHUE DE PEÑALOLEN,13122,16,94,0.1702127659574468
26306,ESC. ESP. DE COLORES PANDO,13118,3,28,0.10714285714285714
26309,ESCUELA ESPECIAL  MAGOS,13127,8,109,0.07339449541284404
26310,ESCUELA DE PARVULOS PASITOS DE QUILICURA,13125,3,10,0.3
26311,COLEGIO LINCOLN INTERN ACADEMY VALLE NORTE CHICUREO,13301,107,1445,0.07404844290657439
26316,ESCUELA ESP. ALTUE DE CERRO NAVIA,13103,8,158,0.05063291139240506
26317,"ESCUELA  ESPECIAL  DE  LENGUAJE N° 2235,  ANTÚ KÚYEN",13102,4,51,0.0784313725490196
26318,ESCUELA ESPECIAL SANTA RITA DE CASIA DE LA GR,13111,8,55,0.14545454545454545
26320,ESC. ESP. CORAZON DE JESUS DE SAN BERNARDO,13601,3,80,0.0375
26323,THE ALMOND SCHOOL III,13112,3,38,0.07894736842105263
26324,EST. EDUC. PART. ARCANGEL GABRIEL N° 2,13121,19,308,0.06168831168831169
26327,ESC. ESP. ANTILAF DE PEÑAFLOR,13605,8,53,0.1509433962264151
26328,COLEGIO ANTUQUENU ANDINO,13110,30,192,0.15625
26330,ESC. ESP. PEUMAYEN DE MAIPU N°2,13119,4,82,0.04878048780487805
26333,C. INTEGRAL DE AD. PROFESORA TERESA MOYA REYE,13201,34,782,0.043478260869565216
26334,ESC. ESP. EL CANELO DE PUENTE ALTO,13201,5,74,0.06756756756756757
26335,COLEGIO DUNALASTAIR VALLE NORTE,13301,107,1605,0.06666666666666667
26337,ESCUELA ESPECIAL ADAES,13109,2,15,0.13333333333333333
26338,ESC. DE PARV. CASPER,13201,3,19,0.15789473684210525
26340,ESC. PARV. ADRIANNA BERZINS,13119,9,99,0.09090909090909091
26341,ESC. BAS. NUEVA ESPERANZA DE EL BOSQUE,13105,21,300,0.07
26342,ESC. DE PARV. LOS DUENDECITOS DE LA GRANJA,13111,4,59,0.06779661016949153
26344,ESCUELA DE PARVULOS Y ESPECIAL CRISOL DE EL,13105,4,73,0.0547945205479452
26345,ESC. BAS. EJERCITO DE SALVACION DE SANTIAGO,13101,22,260,0.08461538461538462
26347,ESC. ESP. SANTA GEMA GALGANI,13401,5,68,0.07352941176470588
26348,ESCUELA DE PARVULOS N 2251 ANDALUE DE SAN J,13129,2,28,0.07142857142857142
26349,ESC ESP. CENTROS DE RETOS MULTIPLES LUZ Y ESP,13402,6,39,0.15384615384615385
26350,ESCUELA ESP. SAN MARTIN DE PORRES,13103,6,29,0.20689655172413793
26351,ESCUELA ESPECIAL N°2253 ANTULAF,13109,5,53,0.09433962264150944
26352,ESC. PROFESOR FELIX ALVAREZ,13126,19,321,0.059190031152647975
26354,ESCUELA ESP. ALTAZOR DE ESTACION CENTRAL,13106,4,52,0.07692307692307693
26355,ESCUELA DE LENGUAJE MILLARAHUE,13107,3,58,0.05172413793103448
26356,ESCUELA ESPECIAL N° 2258 NIÑO JESUS DE LA GR,13111,3,34,0.08823529411764706
26357,ESCUELA ESPECIAL UN MUNDO DE PALABRAS,13125,8,174,0.04597701149425287
26358,ESCUELA ESPECIAL CREA,13602,3,39,0.07692307692307693
26359,ESCUELA ESPECIAL GABRIELA RUBIO,13109,6,77,0.07792207792207792
26360,ESC. PARV. UN RINCON DE ALEGRIA,13128,2,56,0.03571428571428571
26361,ESC. ESP. EL PRINCIPITO DE LA FLORIDA,13110,17,283,0.06007067137809187
26362,COLEGIO SAN FRANCISCO DE ASIS DE SAN BERNARDO,13401,47,1188,0.03956228956228956
26364,ESCUELA ESPECIAL N°165 MONTESOL,13402,8,119,0.06722689075630252
26365,COLEGIO SAN ALBERTO HURTADO DE PUDAHUEL,13124,115,1655,0.06948640483383686
26367,LINCOLN COLLEGE SAN BERNARDO,13401,63,1635,0.03853211009174312
26368,COLEGIO SAN FRANCISCO DE SALES,13119,37,507,0.07297830374753451
26370,ESC. ESP. SAN ANTONIO DE LO PRADO,13117,3,42,0.07142857142857142
26371,COLEGIO DE ADULTOS LOS LIBERTADORES DE MAIPU,13119,19,269,0.07063197026022305
26372,COLEGIO SAN LUCAS DE LO ESPEJO,13116,81,1004,0.08067729083665338
26373,ESCUELA DE PARVULOS Y ESPECIAL SANTA TERESA,13201,8,120,0.06666666666666667
26378,ESCUELA PATRONA DE LOURDES,13605,30,527,0.056925996204933584
26379,COLEGIO SOL DEL VALLE,13302,46,1147,0.04010462074978204
26381,COLEGIO NUEVA ERA SIGLO XXI SEDE PUENTE ALTO,13201,54,886,0.060948081264108354
26382,ESCUELA ESPECIAL SANTA BLANCA,13115,6,68,0.08823529411764706
26383,COLEGIO INSTITUTO CALERA DE TANGO,13403,24,519,0.046242774566473986
26384,COLEGIO TEC. PROF. SAN RAMON LA CISTERNA,13109,12,153,0.0784313725490196
26386,ESCUELA ESP. ANDELEN,13201,4,44,0.09090909090909091
26388,ESCUELA ESP. SAN CRISTOBAL DE PUENTE ALTO,13201,4,63,0.06349206349206349
26391,ESCUELA BASICA 2270 MI SONRISA,13128,8,150,0.05333333333333334
26392,ESC. ALTAS CUMBRES DEL ROSAL,13119,16,331,0.04833836858006042
26393,ESCUELA DE PARVULOS EL CANELO DE EL BOSQUE,13105,7,71,0.09859154929577464
26395,ESCUELA DE PARVULOS Y ESPECIAL SAN FRANCISCO,13119,4,78,0.05128205128205128
26396,ESCUELA ESPECIAL 2274 MATER,13125,5,80,0.0625
26397,ESCUELA ESP. DE LENGUAJE CARAMELO,13201,6,51,0.11764705882352941
26398,ESCUELA DE PARVULOS BURBUJITAS,13116,4,65,0.06153846153846154
26399,COLEGIO PUMAHUE CHICUREO,13301,64,1485,0.0430976430976431
26403,INSTITUTO SEMBRADOR DE PEÑAFLOR,13605,21,374,0.05614973262032086
26405,COLEGIO HERMANOS CARRERA DE CHILE,13119,25,513,0.04873294346978557
26406,ESCUELA ESPECIAL N° 2278 NUESTRAS HUELLAS,13120,5,74,0.06756756756756757
26407,ESCUELA ESP SANTA INES DE LA PAZ,13501,4,84,0.047619047619047616
26408,ESC.ESPECIAL Nº 2279 SAN EXPEDITO DE LAMPA,13302,4,58,0.06896551724137931
26410,ESCUELA ESPECIAL VIVAN LOS NIÑOS,13112,6,91,0.06593406593406594
26411,COLEGIO NOVA TERRA,13110,22,666,0.03303303303303303
26412,ESCUELA DE PARVULOS FANTASIAS,13119,5,51,0.09803921568627451
26414,ESCUELA ESPECIAL Nº 168 NAJU,13402,5,80,0.0625
26415,ESCUELA ESPECIAL CONGUILLIO,13201,5,108,0.046296296296296294
26416,COLEGIO PREMILITAR CAPITAN IGNACIO CARRERA PINTO,13605,24,278,0.08633093525179857
26419,ESCUELA ESPECIAL DE LENGUAJE MALEN,13122,10,168,0.05952380952380952
26420,ESCUELA ESPECIAL Nº 2284 LOS ANGELITOS FELICE,13127,3,55,0.05454545454545454
26421,ESCUELA DE PARVULOS EL ARCA DE NOE,13201,2,21,0.09523809523809523
26424,ESCUELA BASICA Nº 2286 LAMPA,13302,18,350,0.05142857142857143
26426,COLEGIO ESPECIAL HOSPITALARIO CON TODO EL COR,13123,12,73,0.1643835616438356
26428,ESCUELA BASICA N°213 SCUOLA IMPERIALE,13201,23,87,0.26436781609195403
26429,ESC DE PARVULOS MI RINCON MAGICO,13201,6,43,0.13953488372093023
26432,ESCUELA ESPECIAL MI MUNDO EN PALABRAS,13302,7,148,0.0472972972972973
26434,COLEGIO ALVARO LAVÍN,13119,27,164,0.16463414634146342
26435,ESCUELA ESP SANTA MARCELA CRECER,13604,6,81,0.07407407407407407
26436,COLEGIO TERRAUSTRAL DEL SOL,13119,105,2923,0.035921997947314405
26438,ESC ESP SAN GABRIEL DE LA FLORIDA,13110,5,110,0.045454545454545456
26439,ESCUELA ESPECIAL NIDO DE PALABRAS,13114,6,61,0.09836065573770492
26441,ESCUELA ESPECIAL JESUS ANGEL GAZO,13128,7,120,0.058333333333333334
26442,ESC ESP STA MARTA DE PADRE HURTADO,13604,8,145,0.05517241379310345
26443,ESCUELA ESPECIAL RENACER,13401,8,133,0.06015037593984962
26445,ESCUELA ESPECIAL VENTANAL,13119,6,57,0.10526315789473684
26446,ESCUELA DE LENGUAJE AMERICA II,13401,4,65,0.06153846153846154
26447,ESCUELA ESPECIAL SANTA BARBARA DE PEÑAFLOR,13605,6,108,0.05555555555555555
26448,ESCUELA ESPECIAL ELUNEY,13106,3,46,0.06521739130434782
26449,ESCUELA DE LENGUAJE MIS TRES ANGELITOS,13401,5,60,0.08333333333333333
26450,ESCUELA ESPECIAL PARAISO,13302,13,261,0.04980842911877394
26451,ESCUELA ESPECIAL FLORES DE BOLLENAR,13501,13,238,0.0546218487394958
26452,ESCUELA ESPECIAL ANTU-MAWEN,13124,2,30,0.06666666666666667
26453,TIEMPO DE CRECER,13401,6,94,0.06382978723404255
26454,COLEGIO SANTIAGO EMPRENDEDORES,13401,45,1231,0.036555645816409424
26455,ESCUELA ESPECIAL SAN LUCAS DEL PAICO,13602,5,86,0.05813953488372093
26456,ESCUELA ESPECIAL SANTA AMELIA,13501,5,81,0.06172839506172839
26457,ESCUELA ESPECIAL MI MUNDO EN PALABRAS,13119,5,60,0.08333333333333333
26459,ESCUELA ESPECIAL ANCHIMALLEN,13109,3,41,0.07317073170731707
26460,ESCUELA BASICA JOSE MARIA DE LA CRUZ,13603,16,364,0.04395604395604396
26462,EL ARCA DE LOS NIÑOS LO ESPEJO,13116,9,180,0.05
26463,COLEGIO SCHULHAUS MONTESSORI,13603,10,96,0.10416666666666667
26464,ESCUELA DE LENGUAJE AMERICA,13111,9,93,0.0967741935483871
26465,COLEGIO INSTITUTO RAMÓN FREIRE,13119,20,212,0.09433962264150944
26466,ESCUELA BASICA ELIODORO MATTE OSSA,13401,131,2334,0.05612682090831191
26469,ESCUELA ESPECIAL EL ARCA DE LOS NIÑOS,13110,7,111,0.06306306306306306
26471,ESCUELA ESPECIAL AGUSTINA,13501,7,72,0.09722222222222222
26472,ESCUELA ESPECIAL DE LENGUAJE ANTU,13601,4,34,0.11764705882352941
26474,ESCUEL ESPECIAL BAMBÚ,13302,5,69,0.07246376811594203
26476,COLEGIO LINCOLN COLLEGE HUECHURABA,13107,102,1611,0.0633147113594041
26477,ESCUELA ESPECIAL MILLARAY,13201,5,133,0.03759398496240601
26478,ESCUELA ESPECIAL PLAY COLLEGE,13201,2,32,0.0625
26479,ESCUELA ESPECIAL DE LENGUAJE EXPLORA,13201,9,154,0.05844155844155844
26480,ESCUELA DE LENGUAJE LUZ DE ESPERANZA,13129,3,51,0.058823529411764705
26481,ESCUELA ESPECIAL LA MORENITA,13105,3,31,0.0967741935483871
26482,COLEGIO INGLES SAN JOSE DE LINDEROS,13402,18,347,0.05187319884726225
26483,ESCUELA ESPECIAL DE LENGUAJE LOS CLARINES,13110,5,107,0.04672897196261682
26484,ESCUELA ESPECIAL EL PASTORCITO,13126,18,247,0.0728744939271255
26485,ESCUELA ESPECIAL N 200 CARAMELO II,13201,3,42,0.07142857142857142
26487,ESCUELA ESPECIAL PIRQUE,13202,5,77,0.06493506493506493
26490,ESCUELA ESPECIAL DE LENGUAJE EL LUCERO,13125,5,80,0.0625
26491,ESCUELA DE PARVULOS GUSANITO Nº2,13110,2,23,0.08695652173913043
26493,ESCUELA DE LENGUAJE GUSANITO,13110,4,51,0.0784313725490196
26494,ESCUELA BASICA SAN JAVIER DEL BOSQUE,13105,17,179,0.09497206703910614
26495,ESCUELA ESPECIAL NUEVA ESPERANZA,13119,4,86,0.046511627906976744
26496,ESCUELA ESPECIAL AMIGOS DEL BOSQUE,13403,4,82,0.04878048780487805
26497,ESCUELA ESPECIAL MIS ANGELITOS,13604,3,69,0.043478260869565216
26498,ESCUELA ESPECIAL ENITEO CREACIONES,13122,5,67,0.07462686567164178
26500,ESCUELA ESPECIAL DE LENGUAJE SAN GABRIEL,13102,5,55,0.09090909090909091
26501,LICEO TECNICO PROFESIONAL PATRICIO AYLWIN AZOCAR,13111,40,380,0.10526315789473684
26502,ESCUELA DE PARVULOS KIDS PLACE,13130,6,139,0.04316546762589928
26503,COLEGIO SAINT LOUIS SCHOOL,13303,24,447,0.053691275167785234
26507,COLEGIO SAN FRANCISCO DE PAINE,13404,27,349,0.07736389684813753
26509,ESCUELA ESPECIAL MANDARINA,13110,5,89,0.056179775280898875
26512,ESCUELA ESPECIAL GRIBEL DE LA GRANJA,13111,7,105,0.06666666666666667
26513,ESCUELA ESPECIAL DE LENGUAJE LILIPUT,13201,5,73,0.0684931506849315
26514,ESCUELA ESPECIAL DE LENGUAJE BOY HAPPY,13120,4,57,0.07017543859649122
26516,ESCUELA BASICA N°2327 CONDORES,13104,8,98,0.08163265306122448
26517,ESCUELA ESPECIAL NUEVO MUNDO PAC,13121,6,87,0.06896551724137931
26518,ESCUELA ALTO MAWIDA,13201,12,222,0.05405405405405406
26519,LICEO VESPERTINO DE ADULTOS FUTURO,13110,7,78,0.08974358974358974
26520,ESC. ESP. JERUSALEN DE QUINTA NORMAL,13126,4,47,0.0851063829787234
26521,ESCUELA ESPECIAL MAGOS DE RENCA,13128,9,147,0.061224489795918366
26522,ESC. ESPECIAL STA. MARGARITA DE PAINE,13404,2,62,0.03225806451612903
26523,ESC. ESP. MAGICAS PALABRAS,13128,7,142,0.04929577464788732
26524,COLEGIO ANTIMANQUE,13605,31,478,0.06485355648535565
26526,ESCUELA ESPECIAL TERESITA DE COLINA,13301,10,247,0.04048582995951417
26527,ESCUELA ESPECIAL SAGRADA FAMILIA,13302,13,216,0.06018518518518518
26529,ESCUELA ESPECIAL ALTIOR,13201,8,79,0.10126582278481013
26530,ESCUELA ESPECIAL ESPERANZA NUEVA,13301,9,89,0.10112359550561797
26531,COLEGIO DE ADULTOS ESCUELA DEL CARIÑO,13126,15,138,0.10869565217391304
26532,COLEGIO LO  BOZA ROSALBA LAGOS MONACO,13128,29,461,0.06290672451193059
26533,ESCUELA ESPECIAL ARBOLIRIS,13404,4,82,0.04878048780487805
26534,ESCUELA DE LENGUAJE LA GRANJITA,13111,10,135,0.07407407407407407
26535,ESCUELA ESPECIAL N° 2338 SONSOLES,13119,5,56,0.08928571428571429
26536,ESCUELA ESPECIAL Nº 2339 ATRAVIA,13109,10,112,0.08928571428571429
26538,COLEGIO TERRAUSTRAL OESTE S.A,13119,95,2673,0.03554059109614665
26541,ESCUELA ESPECIAL Nº 206 COLORES,13201,10,227,0.04405286343612335
26543,ESCUELA ESPECIAL MUNDO INFANTIL RUTA SUR,13404,14,173,0.08092485549132948
26544,ESCUELA ESPECIAL COSAS DE NINOS,13105,4,79,0.05063291139240506
30001,THE INTERNATIONAL SCHOOL ARICA,15101,33,543,0.06077348066298342
30002,COLEGIO EL ROBLE,15101,21,293,0.07167235494880546
30003,COLEGIO JUAN PABLO II,15101,46,669,0.0687593423019432
30004,ESCUELA ESPECIAL DE LENGUAJE ARCO IRIS,15101,5,67,0.07462686567164178
30005,COLEGIO MARIA MONTESSORI,15101,64,1004,0.06374501992031872
30006,COLEGIO HISPANO,15101,46,685,0.06715328467153285
30007,ESC. ESP. LENG. LA GRANJITA SCHOOL,15101,8,153,0.05228758169934641
30010,ESCUELA ESPECIAL DE LENGUAJE LUCERITO MUSIKAL,15101,4,86,0.046511627906976744
30012,COLEGIO AMARU ANKU SCHOOL,15101,18,200,0.09
30013,THE AZAPA VALLEY SCHOOL,15101,42,320,0.13125
31001,ESCUELA EL AROMO,14107,2,18,0.1111111111111111
31002,LICEO MATER POPULI DEI,14106,14,107,0.1308411214953271
31003,ESC. ESP. TRANS. DE LENG SAN MIGUEL,14101,8,158,0.05063291139240506
31005,COL. EDUC VICTOR MANUEL GIOVANETTI ASTUDILLO,14201,15,91,0.16483516483516483
31006,COLEGIO LAS GAVIOTAS,14101,4,38,0.10526315789473684
31008,ESCUELA DE LENGUAJE PEQUEÑAS VOCES,14101,6,56,0.10714285714285714
31009,ESCUELA DE LENGUAJE ALONQUEO,14103,3,40,0.075
31010,LICEO BICENTENARIO CIUDAD DE LOS RIOS VALDIVI,14101,39,582,0.06701030927835051
31011,CEIA SAN SEBASTIAN,14204,7,158,0.04430379746835443
31012,INSTITUTO CHILE ASIA PACIFICO,14101,32,346,0.09248554913294797
31013,ESCUELA DE LENGUAJE LAS LETRAS,14101,5,57,0.08771929824561403
31015,ESCUELA DE LENGUAJE ALTUE,14204,6,93,0.06451612903225806
31016,COLEGIO ECOLOGICO SAN FELIPE,14101,21,189,0.1111111111111111
31017,ESCUELA PARTICULAR RURAL JUAN PABLO SEGUNDO,14103,5,28,0.17857142857142858
31018,JARDIN INFANTIL BLANCANIEVES II,14101,2,4,0.5
31019,ESCUELA BASICA Y DE LENGUAJE GLORIA SKILLMANN,14103,13,164,0.07926829268292683
31020,ESCUELA ESPECIAL DE LENGUAJE RECREAR,14107,7,71,0.09859154929577464
31021,COLEGIO JUAN PABLO SEGUNDO,14104,14,145,0.09655172413793103
31022,ESCUELA ESPECIAL TRANSTORNOS DE LENGUAJE TRAI TRAI LAFQUEN,14108,4,34,0.11764705882352941
31029,ESCUELA ESPECIAL CAPULLITO DE SOL DE ISLA DE,13603,14,158,0.08860759493670886
31030,ESCUELA PRE MILITAR HEROES DE LA CONCEPCION,13109,36,1140,0.031578947368421054
31032,ESCUELA ESPECIAL JESUS DE PRAGA,13603,6,106,0.05660377358490566
31033,ESCUELA ESPECIAL ANTAY,13604,4,83,0.04819277108433735
31034,COLEGIO HUGO LANDAURO HENRIQUEZ,13110,8,176,0.045454545454545456
31035,ESCUELA ESPECIAL ENCANTA PALABRAS,13119,5,59,0.0847457627118644
31036,ESC. PARV.Y ESP MUNDOPALABRA DE BUIN,13402,18,344,0.05232558139534884
31037,LICEO INSTITUTO CUMBRE DE CONDORES,13128,45,850,0.052941176470588235
31038,ESCUELA ESPECIAL DE  LENGUAJE TEMPUS,13106,4,58,0.06896551724137931
31039,COLEGIO DE ADULTOS ALTAZOL DE SANTIAGO,13101,8,46,0.17391304347826086
31040,COLEGIO SAN FERNANDO DE BUIN,13402,32,597,0.05360134003350084
31041,ESCUELA DE LENGUAJE LA DAVILITA,13121,7,121,0.05785123966942149
31042,COLEGIO SAN ANDRES DE CALERA DE TANGO,13403,19,177,0.10734463276836158
31043,ESCUELA ESPECIAL EL PORVENIR,13302,5,74,0.06756756756756757
31046,ESCUELA ESPECIAL ANTILLANCA,13125,3,39,0.07692307692307693
31047,CENTRO EDUCACIONAL LIFE SUPPORT,13114,9,118,0.07627118644067797
31048,COMPLEJO EDUC. ADULTOS CALETA SUR,13116,9,213,0.04225352112676056
31049,ESCUELA ESPECIAL DE LENGUAJE NIDO DE LUZ,13201,4,87,0.04597701149425287
31051,ESCUELA ESPECIAL SAN LUIS DEL BOSQUE,13105,14,148,0.0945945945945946
31052,COLEGIO VILLA EL SOL,13603,19,562,0.033807829181494664
31053,ESCUELA ESPECIAL PALABRAS MAGICAS,13129,3,30,0.1
31054,COLEGIO EL LABRADOR,13402,20,240,0.08333333333333333
31056,ESCUELA ESPECIAL SANTA ANA,13501,6,85,0.07058823529411765
31060,ESCUELA  DE  PARVULOS CORAZON DE LEON,13119,2,40,0.05
31061,ESCUELA DE PARVULOS SAN JOSE SCHOOL,13106,3,80,0.0375
31063,ESCUELA ESPECIAL PIECECITOS DE NIÑOS,13202,6,105,0.05714285714285714
31064,COLEGIO ALBORADA DE LAMPA,13302,16,412,0.038834951456310676
31065,LICEO TECNOLOGICO BICENTENARIO ENRIQUE KIRBERG BALTIANSKY,13119,41,795,0.05157232704402516
31066,COLEGIO LOS ROBLES DE LOS LIBERTADORES,13602,37,572,0.06468531468531469
31068,COLEGIO TERRA MONTE,13301,25,467,0.05353319057815846
31069,ESCUELA ESPECIAL NUEVA AURORA,13201,8,99,0.08080808080808081
31070,ESC. DE  PARVULOS MAGIC -GARDEN,13119,5,63,0.07936507936507936
31071,LICEO BICENT. PROV.STA. TERESA DE LOS ANDES,13301,35,952,0.03676470588235294
31072,ESCUELA ESPECIAL EL RINCON DE JOSEFINA,13128,6,105,0.05714285714285714
31073,ESCUELA DE PARVULOS Y ESPECIAL MANITOS CREATI,13102,6,87,0.06896551724137931
31074,LICEO BICENTENARIO DE NIÑAS DE MAIPU,13119,42,921,0.04560260586319218
31075,ESCUELA DE LENGUAJE ECOLOGICA ANDALEN,13105,5,71,0.07042253521126761
31077,ESCUELA ESPECIAL PANDY,13119,8,150,0.05333333333333334
31078,LICEO BICENTENARIO SAN PEDRO DE PUENTE ALTO,13201,34,506,0.06719367588932806
31080,COLEGIO RENACER TP,13201,19,260,0.07307692307692308
31081,ESCUELA  SAN  IGNACIO  DE  BUIN,13402,11,311,0.03536977491961415
31082,"ESC. DE LENGUAJE PEWUNGUEN, TIEMPOS DE BROTES",13122,5,58,0.08620689655172414
31083,LICEO PAULA JARAQUEMADA DE QUILICURA,13125,19,465,0.04086021505376344
31084,COLEGIO ANTAMARO,16101,27,356,0.07584269662921349
31085,LICEO EL ARRAYAN,8108,62,1117,0.05550581915846016
31086,ESCUELA ESPECIAL DE LENGUAJE SANTA MARÍA,8301,12,210,0.05714285714285714
31087,COLEGIO ALCÁZARES DE ÑUBLE,16101,33,673,0.04903417533432392
31088,ESCUELA ESPECIAL LENGUAJE PALABRAS MÁGICAS,8102,7,146,0.04794520547945205
31089,ESCUELA ESPECIAL RAYITO DE SOL,8305,3,8,0.375
31090,COMPLEJO EDUCACIONAL VALLE DEL ITATA,16206,14,228,0.06140350877192982
31091,ESCUELA ESPECIAL PLAY WITH ME,8101,5,90,0.05555555555555555
31092,ESCUELA ESPECIAL CENTRO DE CAPACITACIÓN E INTEGRACIÓN LABORAL KRIES,8103,4,30,0.13333333333333333
31094,ESCUELA ESPECIAL DE LENGUAJE TESÓN MINERO,8106,7,144,0.04861111111111111
31097,ESCUELA ESPECIAL DE LENGUAJE MUNICIPAL EL CARMEN,16104,5,54,0.09259259259259259
31098,COLEGIO PARTICULAR PEMUCO,16105,9,80,0.1125
31099,ESCUELA ESPECIAL DE LENGUAJE RUCALAF,8202,6,86,0.06976744186046512
31100,ESCUELA ESPECIAL DIFERENCIAL NIDAL,8110,5,89,0.056179775280898875
31103,LICEO BICENTENARIO DE CORONEL,8102,31,487,0.06365503080082136
31104,LICEO TÉCNICO PROFESIONAL DE ADULTOS BIOBÍO,8101,11,229,0.048034934497816595
31105,ESCUELA ESPECIAL DE LENGUAJE ANIDAPALABRAS,16101,6,72,0.08333333333333333
31106,COLEGIO SAINT JOAN COLLEGE,8109,28,384,0.07291666666666667
31107,COLEGIO ESPERANZA,8303,15,202,0.07425742574257425
